????/s,??????????????????/V,????????/rad,,????????/Hz,????????
0.7987,69.28524166,-5.017100793,,,
0.7988,69.2901058,-5.016760571,,,
0.7989,69.29533147,-5.016120556,,,
0.799,69.30074577,-5.015471823,,,
0.7991,69.30599257,-5.015134383,,,
0.7992,69.31074959,-5.015295007,,,
0.7993,69.31491084,-5.015933648,,,
0.7994,69.31862106,-5.016877924,,,
0.7995,69.32215067,-5.017942439,,,
0.7996,69.32570247,-5.019057116,,,
0.7997,69.32927997,-5.020299382,,,
0.7998,69.33269902,-5.021810732,,,
0.7999,69.33572674,-5.023655506,,,
0.8,69.33824928,-5.02571834,,,
0.8001,69.34036366,-5.02771238,,,
0.8002,69.34232805,-5.029299716,,,
0.8003,69.34442034,-5.030254412,,,
0.8004,69.34679218,-5.030571759,,,
0.8005,69.34940718,-5.030461107,,,
0.8006,69.35208943,-5.030231395,,,
0.8007,69.35463737,-5.030141887,,,
0.8008,69.35692433,-5.030305925,,,
0.8009,69.35892812,-5.030695644,,,
0.801,69.36068782,-5.031229289,,,
0.8011,69.36223417,-5.031873179,,,
0.8012,69.36354969,-5.032687363,,,
0.8013,69.36458279,-5.033786775,,,
0.8014,69.36529593,-5.03524799,,,
0.8015,69.36570342,-5.037027237,,,
0.8016,69.36586717,-5.038946355,,,
0.8017,69.36585423,-5.040758481,,,
0.8018,69.36569084,-5.042254695,,,
0.8019,69.36534852,-5.043348464,,,
0.802,69.36477084,-5.044090954,,,
0.8021,69.363916,-5.044614857,,,
0.8022,69.36277846,-5.045047572,,,
0.8023,69.36137134,-5.045448373,,,
0.8024,69.35968582,-5.045802561,,,
0.8025,69.35766589,-5.046065698,,,
0.8026,69.35522783,-5.04622019,,,
0.8027,69.35231873,-5.046303413,,,
0.8028,69.34897375,-5.04639065,,,
0.8029,69.34532571,-5.046548926,,,
0.803,69.34155037,-5.046796552,,,
0.8031,69.33777726,-5.047096598,,,
0.8032,69.33402443,-5.047387319,,,
0.8033,69.33020386,-5.047627405,,,
0.8034,69.32620273,-5.047825484,,,
0.8035,69.32197759,-5.048036007,,,
0.8036,69.31760845,-5.048327194,,,
0.8037,69.31326758,-5.048744246,,,
0.8038,69.30912489,-5.049291036,,,
0.8039,69.30525561,-5.049938106,,,
0.804,69.30161532,-5.050646426,,,
0.8041,69.29810044,-5.051387958,,,
0.8042,69.29464979,-5.052150131,,,
0.8043,69.29131093,-5.052925749,,,
0.8044,69.28821704,-5.053700961,,,
0.8045,69.28548351,-5.054453592,,,
0.8046,69.2830939,-5.05516375,,,
0.8047,69.28085873,-5.055827319,,,
0.8048,69.2784851,-5.056459997,,,
0.8049,69.27572007,-5.057087412,,,
0.805,69.27247756,-5.057728752,,,
0.8051,69.26886448,-5.058387122,,,
0.8052,69.26509559,-5.059054295,,,
0.8053,69.26134822,-5.059724926,,,
0.8054,69.25766584,-5.060406464,,,
0.8055,69.25397707,-5.061113824,,,
0.8056,69.25021533,-5.061851181,,,
0.8057,69.246451,-5.062596506,,,
0.8058,69.24293273,-5.063305872,,,
0.8059,69.23999389,-5.063940714,,,
0.806,69.23787502,-5.064501521,,,
0.8061,69.23657794,-5.065041241,,,
0.8062,69.23585512,-5.065641291,,,
0.8063,69.23535289,-5.066358626,,,
0.8064,69.23482406,-5.067176761,,,
0.8065,69.23427447,-5.067997389,,,
0.8066,69.23394632,-5.068685828,,,
0.8067,69.23414645,-5.069146857,,,
0.8068,69.23503129,-5.069383275,,,
0.8069,69.2364914,-5.069496238,,,
0.807,69.23821428,-5.069622692,,,
0.8071,69.23988589,-5.069848677,,,
0.8072,69.24139629,-5.070157828,,,
0.8073,69.24290864,-5.070454309,,,
0.8074,69.24473943,-5.070649049,,,
0.8075,69.24712455,-5.070751327,,,
0.8076,69.25002558,-5.070898136,,,
0.8077,69.25310947,-5.071290897,,,
0.8078,69.25592431,-5.072071308,,,
0.8079,69.25816551,-5.073214441,,,
0.808,69.25986477,-5.074513645,,,
0.8081,69.2613802,-5.075676663,,,
0.8082,69.26319186,-5.076480518,,,
0.8083,69.26563043,-5.076892141,,,
0.8084,69.26870727,-5.077080004,,,
0.8085,69.27214652,-5.077308782,,,
0.8086,69.27558937,-5.077782821,,,
0.8087,69.27883733,-5.078537216,,,
0.8088,69.28196549,-5.079444256,,,
0.8089,69.28524876,-5.080327053,,,
0.809,69.28894957,-5.081101309,,,
0.8091,69.2931132,-5.081847537,,,
0.8092,69.29750697,-5.082761925,,,
0.8093,69.30174314,-5.084014831,,,
0.8094,69.30550601,-5.085608954,,,
0.8095,69.30873773,-5.087332811,,,
0.8096,69.31166755,-5.088846195,,,
0.8097,69.31467059,-5.089850877,,,
0.8098,69.3180497,-5.09024559,,,
0.8099,69.32187527,-5.090173584,,,
0.81,69.32597333,-5.089937388,,,
0.8101,69.33005362,-5.089836349,,,
0.8102,69.33388455,-5.090026728,,,
0.8103,69.33740115,-5.090484444,,,
0.8104,69.34069218,-5.091081811,,,
0.8105,69.3438856,-5.091717426,,,
0.8106,69.347025,-5.092408464,,,
0.8107,69.35002165,-5.093284325,,,
0.8108,69.35270619,-5.094488462,,,
0.8109,69.35493683,-5.09605625,,,
0.811,69.35668699,-5.097851775,,,
0.8111,69.35805594,-5.099607698,,,
0.8112,69.35920276,-5.101046587,,,
0.8113,69.36025425,-5.102011548,,,
0.8114,69.36124754,-5.102529706,,,
0.8115,69.36213666,-5.10277547,,,
0.8116,69.36284482,-5.102962502,,,
0.8117,69.36331691,-5.103233535,,,
0.8118,69.36353604,-5.103611617,,,
0.8119,69.36350232,-5.104032037,,,
0.812,69.36320319,-5.10442231,,,
0.8121,69.36260772,-5.104771127,,,
0.8122,69.36169283,-5.105140739,,,
0.8123,69.3604779,-5.105619162,,,
0.8124,69.35903295,-5.106249521,,,
0.8125,69.35744475,-5.106987087,,,
0.8126,69.3557597,-5.107713549,,,
0.8127,69.35394521,-5.108299177,,,
0.8128,69.35190271,-5.108672884,,,
0.8129,69.34952918,-5.108857064,,,
0.813,69.34678708,-5.108948773,,,
0.8131,69.34373297,-5.109063588,,,
0.8132,69.3404823,-5.109279592,,,
0.8133,69.33713445,-5.1096139,,,
0.8134,69.33371201,-5.110039116,,,
0.8135,69.33016255,-5.11052081,,,
0.8136,69.32642571,-5.111046762,,,
0.8137,69.32251308,-5.111629247,,,
0.8138,69.31854588,-5.112283539,,,
0.8139,69.31471026,-5.113002778,,,
0.814,69.31115332,-5.113749957,,,
0.8141,69.30788761,-5.11447336,,,
0.8142,69.30477144,-5.115133973,,,
0.8143,69.30158442,-5.115725278,,,
0.8144,69.29815304,-5.116272394,,,
0.8145,69.29444552,-5.116813047,,,
0.8146,69.29057416,-5.117375144,,,
0.8147,69.28670678,-5.117965954,,,
0.8148,69.28295193,-5.118577126,,,
0.8149,69.2793011,-5.119197357,,,
0.815,69.2756704,-5.119820315,,,
0.8151,69.27201114,-5.120441897,,,
0.8152,69.26840423,-5.121052057,,,
0.8153,69.26506843,-5.121632132,,,
0.8154,69.26225163,-5.122163807,,,
0.8155,69.26008324,-5.122644253,,,
0.8156,69.25848268,-5.123093725,,,
0.8157,69.25719353,-5.123545185,,,
0.8158,69.25592994,-5.124019298,,,
0.8159,69.25454333,-5.12450224,,,
0.816,69.25309879,-5.124945805,,,
0.8161,69.25180808,-5.12529515,,,
0.8162,69.25086234,-5.125528489,,,
0.8163,69.25027818,-5.12568088,,,
0.8164,69.2498646,-5.125831961,,,
0.8165,69.24933799,-5.126062086,,,
0.8166,69.24850948,-5.126406392,,,
0.8167,69.24741539,-5.126842189,,,
0.8168,69.24629482,-5.127324058,,,
0.8169,69.24542114,-5.127845604,,,
0.817,69.24489632,-5.128482372,,,
0.8171,69.2445499,-5.129376783,,,
0.8172,69.24402079,-5.130662608,,,
0.8173,69.24298143,-5.1323709,,,
0.8174,69.24136571,-5.134379748,,,
0.8175,69.23945323,-5.136448454,,,
0.8176,69.23775043,-5.138323902,,,
0.8177,69.23673905,-5.139857978,,,
0.8178,69.2366481,-5.141063922,,,
0.8179,69.23739013,-5.142075473,,,
0.818,69.23869581,-5.143034461,,,
0.8181,69.24035172,-5.143980701,,,
0.8182,69.24237986,-5.144819082,,,
0.8183,69.24503695,-5.145388698,,,
0.8184,69.24863217,-5.145589504,,,
0.8185,69.25328344,-5.145480089,,,
0.8186,69.25877566,-5.14527511,,,
0.8187,69.26461955,-5.145234989,,,
0.8188,69.27028118,-5.145513147,,,
0.8189,69.27543996,-5.146059054,,,
0.819,69.28012609,-5.146644227,,,
0.8191,69.28463804,-5.147001195,,,
0.8192,69.28931488,-5.146992584,,,
0.8193,69.29430179,-5.1467065,,,
0.8194,69.29945429,-5.146419155,,,
0.8195,69.30443213,-5.146448049,,,
0.8196,69.30891227,-5.146986755,,,
0.8197,69.31277883,-5.148021842,,,
0.8198,69.31617114,-5.14937775,,,
0.8199,69.31936873,-5.150852698,,,
0.82,69.32259826,-5.152352007,,,
0.8201,69.32589211,-5.153930379,,,
0.8202,69.32908714,-5.155717102,,,
0.8203,69.33195565,-5.157776469,,,
0.8204,69.33437604,-5.159998978,,,
0.8205,69.33642953,-5.162099601,,,
0.8206,69.33836653,-5.163731193,,,
0.8207,69.34046814,-5.164648014,,,
0.8208,69.34289599,-5.164822868,,,
0.8209,69.34562241,-5.164450377,,,
0.821,69.34847108,-5.163839181,,,
0.8211,69.35122866,-5.163261881,,,
0.8212,69.35374961,-5.162851605,,,
0.8213,69.35599294,-5.162598101,,,
0.8214,69.35798422,-5.162430325,,,
0.8215,69.35974648,-5.162319948,,,
0.8216,69.36125687,-5.162333077,,,
0.8217,69.36245706,-5.162597412,,,
0.8218,69.36330057,-5.163210815,,,
0.8219,69.36379332,-5.16415569,,,
0.822,69.36399352,-5.165278176,,,
0.8221,69.36397154,-5.166348029,,,
0.8222,69.36376272,-5.167163695,,,
0.8223,69.36334999,-5.167640015,,,
0.8224,69.3626875,-5.167829175,,,
0.8225,69.36174301,-5.167868917,,,
0.8226,69.36052183,-5.167896182,,,
0.8227,69.35905185,-5.167980919,,,
0.8228,69.35734294,-5.168115472,,,
0.8229,69.35535841,-5.168255727,,,
0.823,69.35302975,-5.168378052,,,
0.8231,69.35031239,-5.16851066,,,
0.8232,69.34724429,-5.16872029,,,
0.8233,69.34396008,-5.169067817,,,
0.8234,69.34064066,-5.169566666,,,
0.8235,69.33742449,-5.170173371,,,
0.8236,69.33433766,-5.170815608,,,
0.8237,69.33129358,-5.171437386,,,
0.8238,69.32816759,-5.172030973,,,
0.8239,69.3248937,-5.172636122,,,
0.824,69.32152442,-5.173310213,,,
0.8241,69.31820689,-5.174091399,,,
0.8242,69.31509194,-5.174978512,,,
0.8243,69.3122393,-5.175937169,,,
0.8244,69.3095863,-5.17692295,,,
0.8245,69.307003,-5.177902922,,,
0.8246,69.30439408,-5.178861687,,,
0.8247,69.30177173,-5.17979216,,,
0.8248,69.29924132,-5.180683123,,,
0.8249,69.29690325,-5.181516369,,,
0.825,69.29473698,-5.182276406,,,
0.8251,69.29255209,-5.182964021,,,
0.8252,69.29004978,-5.183601144,,,
0.8253,69.28696392,-5.184221565,,,
0.8254,69.28319327,-5.184854149,,,
0.8255,69.27883912,-5.185511828,,,
0.8256,69.27412421,-5.186194902,,,
0.8257,69.26924895,-5.186904726,,,
0.8258,69.26429038,-5.187654232,,,
0.8259,69.25920949,-5.188463609,,,
0.826,69.25396251,-5.189342325,,,
0.8261,69.24863667,-5.190272539,,,
0.8262,69.24350075,-5.191211445,,,
0.8263,69.2389209,-5.192117229,,,
0.8264,69.23518503,-5.192983352,,,
0.8265,69.23234899,-5.193854505,,,
0.8266,69.2302121,-5.194805726,,,
0.8267,69.22844894,-5.195890986,,,
0.8268,69.22682047,-5.197092821,,,
0.8269,69.22532985,-5.198310288,,,
0.827,69.22421982,-5.199400913,,,
0.8271,69.22381028,-5.200255885,,,
0.8272,69.22428128,-5.200861872,,,
0.8273,69.22554524,-5.201306945,,,
0.8274,69.22729517,-5.201722514,,,
0.8275,69.22919909,-5.202196934,,,
0.8276,69.23111141,-5.202719578,,,
0.8277,69.23315714,-5.203197435,,,
0.8278,69.23562719,-5.203537568,,,
0.8279,69.23874944,-5.203740516,,,
0.828,69.24248669,-5.203936342,,,
0.8281,69.24650018,-5.204328618,,,
0.8282,69.25031238,-5.205072886,,,
0.8283,69.25357249,-5.206165183,,,
0.8284,69.25625832,-5.207417401,,,
0.8285,69.25868519,-5.208544697,,,
0.8286,69.26131468,-5.209318061,,,
0.8287,69.26448266,-5.209690597,,,
0.8288,69.26821608,-5.209819279,,,
0.8289,69.27224766,-5.209967724,,,
0.829,69.27621062,-5.210350487,,,
0.8291,69.27988529,-5.211017052,,,
0.8292,69.28332633,-5.211847952,,,
0.8293,69.28680414,-5.212661688,,,
0.8294,69.29059858,-5.213357925,,,
0.8295,69.29478718,-5.213998417,,,
0.8296,69.29916884,-5.214768224,,,
0.8297,69.30337277,-5.215839377,,,
0.8298,69.30708168,-5.217225582,,,
0.8299,69.31022592,-5.218725747,,,
0.83,69.31302698,-5.219999482,,,
0.8301,69.31586746,-5.220734342,,,
0.8302,69.3190736,-5.220806254,,,
0.8303,69.32274554,-5.2203382,,,
0.8304,69.32673204,-5.219625031,,,
0.8305,69.3307497,-5.21897403,,,
0.8306,69.3345586,-5.218559613,,,
0.8307,69.33807872,-5.218376166,,,
0.8308,69.34138882,-5.218306863,,,
0.8309,69.3446153,-5.218252387,,,
0.831,69.34780746,-5.218229036,,,
0.8311,69.35088149,-5.218370836,,,
0.8312,69.35366523,-5.218836675,,,
0.8313,69.35600494,-5.219686731,,,
0.8314,69.35785781,-5.220811949,,,
0.8315,69.3593101,-5.22196521,,,
0.8316,69.3605163,-5.222877795,,,
0.8317,69.36160686,-5.223391659,,,
0.8318,69.36262648,-5.223529662,,,
0.8319,69.36353556,-5.223466245,,,
0.832,69.36426028,-5.22342286,,,
0.8321,69.36474679,-5.223555467,,,
0.8322,69.36498105,-5.223899519,,,
0.8323,69.36496969,-5.224395829,,,
0.8324,69.36470921,-5.224968365,,,
0.8325,69.36417717,-5.225595879,,,
0.8326,69.36335589,-5.226329692,,,
0.8327,69.36226719,-5.227250255,,,
0.8328,69.36098344,-5.228396987,,,
0.8329,69.35959632,-5.229721858,,,
0.833,69.35815981,-5.231098853,,,
0.8331,69.35664813,-5.232383354,,,
0.8332,69.35496367,-5.233483432,,,
0.8333,69.35299558,-5.234399185,,,
0.8334,69.35069102,-5.23520888,,,
0.8335,69.34808859,-5.236015293,,,
0.8336,69.34528836,-5.236888641,,,
0.8337,69.34237846,-5.237839898,,,
0.8338,69.339372,-5.238834474,,,
0.8339,69.33620296,-5.239829265,,,
0.834,69.33278675,-5.240803871,,,
0.8341,69.32910799,-5.241765543,,,
0.8342,69.32526136,-5.242729058,,,
0.8343,69.32141402,-5.243690792,,,
0.8344,69.31770534,-5.244618584,,,
0.8345,69.31414839,-5.245465393,,,
0.8346,69.31060307,-5.246196533,,,
0.8347,69.30684536,-5.246810795,,,
0.8348,69.30269234,-5.247341187,,,
0.8349,69.29810279,-5.247836419,,,
0.835,69.29318819,-5.248337422,,,
0.8351,69.28812962,-5.248864619,,,
0.8352,69.28306168,-5.249421392,,,
0.8353,69.27800731,-5.250006338,,,
0.8354,69.27291101,-5.250621667,,,
0.8355,69.26774443,-5.251270991,,,
0.8356,69.26261003,-5.25195087,,,
0.8357,69.25775121,-5.25264705,,,
0.8358,69.25345274,-5.253342297,,,
0.8359,69.2498924,-5.254031319,,,
0.836,69.24704029,-5.254729436,,,
0.8361,69.24468119,-5.255463867,,,
0.8362,69.24255344,-5.256249755,,,
0.8363,69.24051723,-5.257067429,,,
0.8364,69.23864071,-5.257860629,,,
0.8365,69.23714366,-5.258562465,,,
0.8366,69.23623453,-5.25913508,,,
0.8367,69.23595061,-5.259595806,,,
0.8368,69.23611264,-5.260008571,,,
0.8369,69.23642903,-5.260442747,,,
0.837,69.23668192,-5.260927012,,,
0.8371,69.23686704,-5.261433669,,,
0.8372,69.23718587,-5.261910123,,,
0.8373,69.23788689,-5.262339594,,,
0.8374,69.23905858,-5.262787174,,,
0.8375,69.24051622,-5.263390633,,,
0.8376,69.24186939,-5.264289631,,,
0.8377,69.24273956,-5.265531479,,,
0.8378,69.24299496,-5.267015064,,,
0.8379,69.24285174,-5.268516793,,,
0.838,69.24277194,-5.269791534,,,
0.8381,69.2432184,-5.270691056,,,
0.8382,69.24441912,-5.271227208,,,
0.8383,69.2462874,-5.271539148,,,
0.8384,69.24854257,-5.271784624,,,
0.8385,69.2509457,-5.272026286,,,
0.8386,69.25349016,-5.272189976,,,
0.8387,69.25641763,-5.272125635,,,
0.8388,69.26004707,-5.271731883,,,
0.8389,69.2645292,-5.271059401,,,
0.839,69.26969044,-5.270318034,,,
0.8391,69.27507247,-5.269773717,,,
0.8392,69.28015615,-5.269595408,,,
0.8393,69.28462292,-5.269750129,,,
0.8394,69.28849846,-5.270018201,,,
0.8395,69.29209329,-5.270125678,,,
0.8396,69.29578016,-5.269915527,,,
0.8397,69.29975254,-5.269452668,,,
0.8398,69.30391316,-5.268998004,,,
0.8399,69.30795324,-5.268867872,,,
0.84,69.31156014,-5.26926634,,,
0.8401,69.31461426,-5.270192851,,,
0.8402,69.31725058,-5.271477238,,,
0.8403,69.31975467,-5.272911589,,,
0.8404,69.32237105,-5.274387807,,,
0.8405,69.32515341,-5.275949438,,,
0.8406,69.32795099,-5.277725364,,,
0.8407,69.33053178,-5.279792002,,,
0.8408,69.33275475,-5.282058341,,,
0.8409,69.33467677,-5.284253974,,,
0.841,69.33652848,-5.286034576,,,
0.8411,69.33858362,-5.287144722,,,
0.8412,69.34100678,-5.287541816,,,
0.8413,69.34377439,-5.287409289,,,
0.8414,69.3467078,-5.287055679,,,
0.8415,69.34958227,-5.286764352,,,
0.8416,69.3522354,-5.286683354,,,
0.8417,69.35461078,-5.28681279,,,
0.8418,69.3567252,-5.287082167,,,
0.8419,69.35859987,-5.287455047,,,
0.842,69.3602134,-5.287986958,,,
0.8421,69.36150776,-5.288799336,,,
0.8422,69.36243388,-5.289990796,,,
0.8423,69.36299414,-5.291548453,,,
0.8424,69.36324571,-5.293320394,,,
0.8425,69.36326252,-5.295069673,,,
0.8426,69.36308669,-5.29657815,,,
0.8427,69.36270751,-5.297738417,,,
0.8428,69.36208185,-5.298581739,,,
0.8429,69.36117614,-5.299231726,,,
0.843,69.35999274,-5.299818905,,,
0.8431,69.35855795,-5.300411048,,,
0.8432,69.35688216,-5.300997616,,,
0.8433,69.35492889,-5.301528019,,,
0.8434,69.35262558,-5.301969486,,,
0.8435,69.34991728,-5.302342172,,,
0.8436,69.34682715,-5.302709572,,,
0.8437,69.34347591,-5.303135291,,,
0.8438,69.34003667,-5.303639509,,,
0.8439,69.33664783,-5.304186097,,,
0.844,69.33333952,-5.304708167,,,
0.8441,69.33002807,-5.305153312,,,
0.8442,69.32658508,-5.305517762,,,
0.8443,69.3229356,-5.305848217,,,
0.8444,69.31912363,-5.30621308,,,
0.8445,69.31529549,-5.306664461,,,
0.8446,69.31161251,-5.307215568,,,
0.8447,69.30815387,-5.307844536,,,
0.8448,69.30487836,-5.308516766,,,
0.8449,69.30167301,-5.309207094,,,
0.845,69.29845348,-5.309906986,,,
0.8451,69.29524165,-5.310615823,,,
0.8452,69.29215869,-5.311327799,,,
0.8453,69.28933141,-5.31202774,,,
0.8454,69.2867739,-5.312699829,,,
0.8455,69.28432986,-5.313341272,,,
0.8456,69.28172459,-5.313968253,,,
0.8457,69.27870134,-5.314607881,,,
0.8458,69.27515724,-5.315281819,,,
0.8459,69.27118951,-5.315994651,,,
0.846,69.26702159,-5.316736236,,,
0.8461,69.26286644,-5.31749522,,,
0.8462,69.25881048,-5.318270741,,,
0.8463,69.25481288,-5.319070104,,,
0.8464,69.25081258,-5.319892259,,,
0.8465,69.24686538,-5.320711026,,,
0.8466,69.2432048,-5.321475815,,,
0.8467,69.24016909,-5.32213603,,,
0.8468,69.23803004,-5.322675704,,,
0.8469,69.23683332,-5.323132281,,,
0.847,69.23636155,-5.323579544,,,
0.8471,69.23625569,-5.324078346,,,
0.8472,69.23622549,-5.32462473,,,
0.8473,69.23621593,-5.325133215,,,
0.8474,69.23642043,-5.325473872,,,
0.8475,69.23712956,-5.325545902,,,
0.8476,69.23851362,-5.325342398,,,
0.8477,69.24048353,-5.324961864,,,
0.8478,69.2427247,-5.32455431,,,
0.8479,69.24488428,-5.324234147,,,
0.848,69.24678787,-5.324018462,,,
0.8481,69.24853853,-5.323836238,,,
0.8482,69.2504266,-5.323606714,,,
0.8483,69.2527054,-5.323334741,,,
0.8484,69.25538028,-5.323153512,,,
0.8485,69.25815514,-5.323275229,,,
0.8486,69.26058074,-5.323871291,,,
0.8487,69.26231744,-5.32495573,,,
0.8488,69.26334752,-5.326351437,,,
0.8489,69.26400093,-5.327770118,,,
0.849,69.26477579,-5.328964031,,,
0.8491,69.26606546,-5.329858933,,,
0.8492,69.26796153,-5.330586188,,,
0.8493,69.27025095,-5.331393519,,,
0.8494,69.27259904,-5.332490178,,,
0.8495,69.27479459,-5.333924445,,,
0.8496,69.27689537,-5.335570332,,,
0.8497,69.27918096,-5.337228557,,,
0.8498,69.2819543,-5.338771481,,,
0.8499,69.28532444,-5.340232659,,,
0.85,69.28911581,-5.341778251,,,
0.8501,69.29296333,-5.343575937,,,
0.8502,69.29653117,-5.345646424,,,
0.8503,69.29971475,-5.347797225,,,
0.8504,69.30269951,-5.349688011,,,
0.8505,69.30584384,-5.350993771,,,
0.8506,69.30946481,-5.351569869,,,
0.8507,69.31366101,-5.351521204,,,
0.8508,69.31827469,-5.35113684,,,
0.8509,69.32300234,-5.35073365,,,
0.851,69.32757061,-5.350505662,,,
0.8511,69.33186305,-5.350466747,,,
0.8512,69.33592527,-5.350510934,,,
0.8513,69.33986518,-5.350539379,,,
0.8514,69.34372685,-5.35056397,,,
0.8515,69.34742408,-5.350718008,,,
0.8516,69.35077872,-5.351168995,,,
0.8517,69.35362519,-5.351993946,,,
0.8518,69.35590687,-5.353101663,,,
0.8519,69.35770127,-5.354255218,,,
0.852,69.35916419,-5.355183697,,,
0.8521,69.36043719,-5.355716539,,,
0.8522,69.36158098,-5.355861225,,,
0.8523,69.36257106,-5.355782083,,,
0.8524,69.3633448,-5.355699658,,,
0.8525,69.36385645,-5.355776033,,,
0.8526,69.36410009,-5.356053579,,,
0.8527,69.36409247,-5.356474887,,,
0.8528,69.36384135,-5.356958697,,,
0.8529,69.36333358,-5.357474569,,,
0.853,69.36255628,-5.358066227,,,
0.8531,69.36153179,-5.35881237,,,
0.8532,69.36033168,-5.35975678,,,
0.8533,69.35904895,-5.360858367,,,
0.8534,69.35774184,-5.361995895,,,
0.8535,69.35638916,-5.363024639,,,
0.8536,69.35489372,-5.363848629,,,
0.8537,69.35313806,-5.364463812,,,
0.8538,69.35105701,-5.364948278,,,
0.8539,69.34867613,-5.365410352,,,
0.854,69.34608724,-5.365930101,,,
0.8541,69.34337721,-5.366529266,,,
0.8542,69.34056215,-5.367181873,,,
0.8543,69.33757786,-5.36785027,,,
0.8544,69.33433673,-5.368517535,,,
0.8545,69.33081418,-5.369194524,,,
0.8546,69.32709812,-5.369900981,,,
0.8547,69.32335611,-5.37063908,,,
0.8548,69.31973861,-5.371381382,,,
0.8549,69.31627714,-5.372082583,,,
0.855,69.31284952,-5.372706113,,,
0.8551,69.30924154,-5.373246197,,,
0.8552,69.30526988,-5.373730347,,,
0.8553,69.30088725,-5.374202119,,,
0.8554,69.29620142,-5.374697687,,,
0.8555,69.2913978,-5.375232205,,,
0.8556,69.28662232,-5.375802364,,,
0.8557,69.28190908,-5.376398625,,,
0.8558,69.27720515,-5.377014555,,,
0.8559,69.27247401,-5.377645777,,,
0.856,69.26779767,-5.378282017,,,
0.8561,69.26340234,-5.37890298,,,
0.8562,69.25956467,-5.379485601,,,
0.8563,69.25646294,-5.380019181,,,
0.8564,69.25406972,-5.380515417,,,
0.8565,69.25216342,-5.38100149,,,
0.8566,69.25046069,-5.381496939,,,
0.8567,69.24878734,-5.381989921,,,
0.8568,69.24717531,-5.382433055,,,
0.8569,69.24581867,-5.382767344,,,
0.857,69.24491638,-5.382961807,,,
0.8571,69.24450807,-5.383041834,,,
0.8572,69.24441714,-5.383083461,,,
0.8573,69.24434471,-5.383173347,,,
0.8574,69.2440542,-5.383360592,,,
0.8575,69.24352026,-5.383636672,,,
0.8576,69.2429349,-5.383962899,,,
0.8577,69.24255841,-5.384330234,,,
0.8578,69.24251067,-5.384808238,,,
0.8579,69.24264569,-5.385540526,,,
0.858,69.24260359,-5.386676888,,,
0.8581,69.24201976,-5.388277538,,,
0.8582,69.24076378,-5.390251355,,,
0.8583,69.23905481,-5.392375204,,,
0.8584,69.23737469,-5.394391514,,,
0.8585,69.23622854,-5.396129029,,,
0.8586,69.23590141,-5.3975729,,,
0.8587,69.23636158,-5.398839515,,,
0.8588,69.23736574,-5.400071519,,,
0.8589,69.23868997,-5.401321729,,,
0.859,69.24032883,-5.402504466,,,
0.8591,69.24252712,-5.403449721,,,
0.8592,69.24562095,-5.404026135,,,
0.8593,69.24979205,-5.404249766,,,
0.8594,69.25489903,-5.404300871,,,
0.8595,69.26050127,-5.404429019,,,
0.8596,69.26606742,-5.40480145,,,
0.8597,69.27124141,-5.405391562,,,
0.8598,69.27600102,-5.405983673,,,
0.8599,69.28062073,-5.406297894,,,
0.86,69.28545226,-5.406161735,,,
0.8601,69.29068182,-5.405623579,,,
0.8602,69.29620505,-5.404937956,,,
0.8603,69.30169202,-5.404431878,,,
0.8604,69.30678982,-5.404335204,,,
0.8605,69.31132667,-5.404678768,,,
0.8606,69.3153883,-5.405318355,,,
0.8607,69.31922688,-5.406060842,,,
0.8608,69.32307265,-5.406804495,,,
0.8609,69.32697664,-5.407599531,,,
0.861,69.33078486,-5.408590268,,,
0.8611,69.33425303,-5.409879542,,,
0.8612,69.3372186,-5.411407956,,,
0.8613,69.33971921,-5.412931583,,,
0.8614,69.34197859,-5.414118912,,,
0.8615,69.34427981,-5.414712091,,,
0.8616,69.34681121,-5.414657057,,,
0.8617,69.34957879,-5.414126707,,,
0.8618,69.3524296,-5.413427605,,,
0.8619,69.35515655,-5.412850586,,,
0.862,69.35760926,-5.412554813,,,
0.8621,69.35974364,-5.412546872,,,
0.8622,69.36159348,-5.412752768,,,
0.8623,69.36320154,-5.413123398,,,
0.8624,69.36456825,-5.413698593,,,
0.8625,69.36565257,-5.414588268,,,
0.8626,69.36641544,-5.415887308,,,
0.8627,69.36686384,-5.417584765,,,
0.8628,69.36705779,-5.419530167,,,
0.8629,69.36707457,-5.421481511,,,
0.863,69.36695947,-5.423207215,,,
0.8631,69.36670153,-5.424581456,,,
0.8632,69.36625129,-5.425618625,,,
0.8633,69.3655628,-5.426432543,,,
0.8634,69.36462308,-5.42715241,,,
0.8635,69.36344388,-5.427850067,,,
0.8636,69.36202354,-5.428519415,,,
0.8637,69.36031433,-5.429111114,,,
0.8638,69.35822992,-5.429590385,,,
0.8639,69.35569722,-5.42997506,,,
0.864,69.35271883,-5.430329495,,,
0.8641,69.34939783,-5.430722806,,,
0.8642,69.34589799,-5.431183798,,,
0.8643,69.34235839,-5.431684696,,,
0.8644,69.33881733,-5.432163754,,,
0.8645,69.33519911,-5.432569778,,,
0.8646,69.33137555,-5.432898011,,,
0.8647,69.32727147,-5.433194681,,,
0.8648,69.32292912,-5.433529986,,,
0.8649,69.31849973,-5.433959818,,,
0.865,69.31415975,-5.43450124,,,
0.8651,69.31001108,-5.435134249,,,
0.8652,69.3060357,-5.435823259,,,
0.8653,69.30213717,-5.436540026,,,
0.8654,69.29823892,-5.437272405,,,
