Time/s,A/V
0.7767,-90.271227214327993
0.7768,-89.072142035711337
0.7769,-87.957452374154684
0.7770,-86.754941733277079
0.7771,-85.261545506343481
0.7772,-83.341417107443718
0.7773,-81.005388826724769
0.7774,-78.434202925410446
0.7775,-75.929419171937198
0.7776,-73.805860887437930
0.7777,-72.265399640530049
0.7778,-71.302553101268899
0.7779,-70.682571116895090
0.7780,-70.005632711254108
0.7781,-68.837005660515359
0.7782,-66.856154153662402
0.7783,-63.968930284235967
0.7784,-60.340105207652471
0.7785,-56.333648057784309
0.7786,-52.383448441268349
0.7787,-48.843566045615582
0.7788,-45.874124730264541
0.7789,-43.404027455831134
0.7790,-41.180988317837290
0.7791,-38.885435404376729
0.7792,-36.261198428597424
0.7793,-33.211674935750338
0.7794,-29.826409214809832
0.7795,-26.332441975399799
0.7796,-22.994993869878634
0.7797,-20.010744357123571
0.7798,-17.437053978071383
0.7799,-15.182812001341004
0.7800,-13.059375878322014
0.7801,-10.865165363072702
0.7802,-8.465275531146164
0.7803,-5.832542888360122
0.7804,-3.035814754535137
0.7805,-0.185666883075936
0.7806,2.633515904533010
0.7807,5.411424613855983
0.7808,8.216854267201272
0.7809,11.158190329189049
0.7810,14.319243853531296
0.7811,17.702410610987606
0.7812,21.208165177474562
0.7813,24.663185923298421
0.7814,27.886522714638328
0.7815,30.764650235807597
0.7816,33.300682623137185
0.7817,35.613403173917185
0.7818,37.883853758163390
0.7819,40.271367735733072
0.7820,42.836217452844650
0.7821,45.505182936719457
0.7822,48.098989497896781
0.7823,50.413695028793732
0.7824,52.323208814494279
0.7825,53.858274933943058
0.7826,55.224294440690443
0.7827,56.744175993819141
0.7828,58.743568280171502
0.7829,61.421403022255284
0.7830,64.757617328934671
0.7831,68.497801189039052
0.7832,72.225563971217866
0.7833,75.498969543521397
0.7834,78.001331812238917
0.7835,79.649719577973187
0.7836,80.619810716694673
0.7837,81.277412661212509
0.7838,82.042540560689716
0.7839,83.237349110419345
0.7840,84.974509110150308
0.7841,87.125988430821664
0.7842,89.380592251392983
0.7843,91.364821792826717
0.7844,92.778959870473429
0.7845,93.497267789329641
0.7846,93.598107573940268
0.7847,93.318980768922486
0.7848,92.960589547386292
0.7849,92.781388528262028
0.7850,92.923439167718442
0.7851,93.393231297795836
0.7852,94.095837365636498
0.7853,94.898629903865256
0.7854,95.691143172015927
0.7855,96.413875737438005
0.7856,97.047103893885378
0.7857,97.572042547056896
0.7858,97.930834049103453
0.7859,98.012285193865821
0.7860,97.676904330051102
0.7861,96.813994215185588
0.7862,95.405277136494149
0.7863,93.562737313666617
0.7864,91.516916178090966
0.7865,89.552639521245766
0.7866,87.913173610271784
0.7867,86.710268728294096
0.7868,85.878518557942741
0.7869,85.196558183803816
0.7870,84.370868201591136
0.7871,83.151407425566418
0.7872,81.433407081123846
0.7873,79.303304691254283
0.7874,77.008176567366661
0.7875,74.858774207164686
0.7876,73.103796194245717
0.7877,71.825760761752989
0.7878,70.901135136742440
0.7879,70.041996313086443
0.7880,68.903623080681555
0.7881,67.215497109160935
0.7882,64.883369545894126
0.7883,62.021515086358875
0.7884,58.902475463878588
0.7885,55.845000594579851
0.7886,53.085854294762875
0.7887,50.687454589477213
0.7888,48.518440880265047
0.7889,46.314383635295400
0.7890,43.793277953071112
0.7891,40.778500497973361
0.7892,37.279386995432233
0.7893,33.497262130751707
0.7894,29.755106939357365
0.7895,26.379510066605885
0.7896,23.581764120675555
0.7897,21.383886485580867
0.7898,19.616007366444759
0.7899,17.982473587227343
0.7900,16.167386545916649
0.7901,13.936878282742919
0.7902,11.200071021574482
0.7903,8.010463619346805
0.7904,4.515304844394631
0.7905,0.881083537666388
0.7906,-2.769896771727254
0.7907,-6.385923994063834
0.7908,-9.969302123730872
0.7909,-13.532134641875489
0.7910,-17.052549693263835
0.7911,-20.457912623502985
0.7912,-23.646734769970202
0.7913,-26.540039956489700
0.7914,-29.135996202140241
0.7915,-31.537054907718563
0.7916,-33.929451323306019
0.7917,-36.516469384636324
0.7918,-39.429823223855600
0.7919,-42.657182225121133
0.7920,-46.021249324491762
0.7921,-49.226848427913026
0.7922,-51.964446116745101
0.7923,-54.033112842843316
0.7924,-55.434317324204741
0.7925,-56.395975628056917
0.7926,-57.311581012473972
0.7927,-58.612320258275915
0.7928,-60.617535704874761
0.7929,-63.419285539458031
0.7930,-66.845336196045864
0.7931,-70.515742391655735
0.7932,-73.972584528416263
0.7933,-76.834540329144005
0.7934,-78.918881075656202
0.7935,-80.286783387603933
0.7936,-81.198116617080331
0.7937,-81.996911430227073
0.7938,-82.974565488487812
0.7939,-84.264437182656181
0.7940,-85.806702357247900
0.7941,-87.392755062323914
0.7942,-88.766397510506138
0.7943,-89.737594113055408
0.7944,-90.261950381054106
0.7945,-90.455611563751390
0.7946,-90.543363495875724
0.7947,-90.765268901051428
0.7948,-91.282780810801640
0.7949,-92.122974264004924
0.7950,-93.181133351363187
0.7951,-94.275979162355611
0.7952,-95.229767497669542
0.7953,-95.936655653700768
0.7954,-96.390396694830557
0.7955,-96.662516686144485
0.7956,-96.845265789924554
0.7957,-96.989319814691157
0.7958,-97.067532351161361
0.7959,-96.982682856726967
0.7960,-96.615478465940711
0.7961,-95.889156333478141
0.7962,-94.818203967795199
0.7963,-93.515254248897250
0.7964,-92.149400549082742
0.7965,-90.872424424480926
0.7966,-89.746051320615763
0.7967,-88.705356202626845
0.7968,-87.579204616874918
0.7969,-86.163799556998782
0.7970,-84.320675888441869
0.7971,-82.056944329502286
0.7972,-79.549887567498473
0.7973,-77.099269091531397
0.7974,-75.020619850632883
0.7975,-73.518907482461060
0.7976,-72.593046025349196
