Time/s,A/V
0.5621,-90.233167154252243
0.5622,-89.872012270035853
0.5623,-89.374406881598588
0.5624,-88.398327083490770
0.5625,-86.998138983182486
0.5626,-85.599463715378221
0.5627,-84.713483641601130
0.5628,-84.571714927008742
0.5629,-84.920896888185212
0.5630,-85.121808514652344
0.5631,-84.503932410067719
0.5632,-82.761662422555332
0.5633,-80.144723983267212
0.5634,-77.319438318969574
0.5635,-74.981872634763690
0.5636,-73.459662640743304
0.5637,-72.546815749743601
0.5638,-71.669165285106772
0.5639,-70.269673422147036
0.5640,-68.164791285975710
0.5641,-65.643594456827941
0.5642,-63.247669916207045
0.5643,-61.375909690025914
0.5644,-59.972797033112933
0.5645,-58.507928530593695
0.5646,-56.270110157235507
0.5647,-52.798351308205753
0.5648,-48.182259440690238
0.5649,-43.043016130927306
0.5650,-38.203711701151533
0.5651,-34.249551778106891
0.5652,-31.243763483334405
0.5653,-28.763967506136176
0.5654,-26.221755913892714
0.5655,-23.253674746098770
0.5656,-19.934242103120472
0.5657,-16.682376290080828
0.5658,-13.932399609880681
0.5659,-11.791377765903125
0.5660,-9.910872052259510
0.5661,-7.661294238418674
0.5662,-4.502084643408137
0.5663,-0.315713917751549
0.5664,4.503351852859833
0.5665,9.258955347438597
0.5666,13.330931425500868
0.5667,16.488691026253107
0.5668,18.956856828991256
0.5669,21.209931341849245
0.5670,23.642091002446151
0.5671,26.328324659334189
0.5672,29.023132633150230
0.5673,31.382425219275230
0.5674,33.249184232755560
0.5675,34.806854415515843
0.5676,36.496704972019565
0.5677,38.753114986260613
0.5678,41.729797162251678
0.5679,45.194034780788350
0.5680,48.655247407105264
0.5681,51.643292182050892
0.5682,53.959622167434141
0.5683,55.748768630338887
0.5684,57.359087894820973
0.5685,59.098056531126950
0.5686,61.049078355955182
0.5687,63.065945171882362
0.5688,64.935255933625257
0.5689,66.582469432383490
0.5690,68.170493065478780
0.5691,70.016986564822332
0.5692,72.383822701171411
0.5693,75.282324057746123
0.5694,78.429793042255284
0.5695,81.392141321197869
0.5696,83.822429166319623
0.5697,85.640510058550035
0.5698,87.038569636684841
0.5699,88.314528122020278
0.5700,89.650824520850207
0.5701,90.991600290737239
0.5702,92.102231906585786
0.5703,92.767939930653185
0.5704,92.989386692487741
0.5705,93.031189301139477
0.5706,93.277635033967286
0.5707,93.983635108936355
0.5708,95.087350827644727
0.5709,96.218396351491762
0.5710,96.910150601640538
0.5711,96.887969079002630
0.5712,96.248674713877790
0.5713,95.411230341735106
0.5714,94.864845363967930
0.5715,94.874074518720448
0.5716,95.331848839734491
0.5717,95.857262234984518
0.5718,96.074427674960276
0.5719,95.886537546275108
0.5720,95.557542257315561
0.5721,95.537191559621490
0.5722,96.135552381735835
0.5723,97.259211840580519
0.5724,98.391023308205732
0.5725,98.843902446311660
0.5726,98.142040849366040
0.5727,96.294690395818392
0.5728,93.788214646791914
0.5729,91.296132572382390
0.5730,89.284844183485305
0.5731,87.760286492445672
0.5732,86.312676638740768
0.5733,84.427039141590555
0.5734,81.856757446960685
0.5735,78.815757075280658
0.5736,75.860466687258864
0.5737,73.532953576643934
0.5738,71.993693070902864
0.5739,70.884569632978469
0.5740,69.520031435965123
0.5741,67.296149185294666
0.5742,64.065951770531555
0.5743,60.245802530453460
0.5744,56.582921826389260
0.5745,53.724786797854797
0.5746,51.854090368343712
0.5747,50.610488014679902
0.5748,49.339535569224424
0.5749,47.504680837468868
0.5750,44.999254817344429
0.5751,42.163928229645165
0.5752,39.506297841110914
0.5753,37.310724750096078
0.5754,35.396408212365060
0.5755,33.186148796465595
0.5756,30.048988786606639
0.5757,25.704137291042869
0.5758,20.432760618048938
0.5759,14.963391889245203
0.5760,10.099400976123741
0.5761,6.314700820188054
0.5762,3.558228251836828
0.5763,1.372283370694393
0.5764,-0.767247552849879
0.5765,-3.114046826230164
0.5766,-5.530306263509471
0.5767,-7.646964333309832
0.5768,-9.186747875549710
0.5769,-10.228724516842151
0.5770,-11.235253730939531
0.5771,-12.819102914425647
0.5772,-15.397090030882289
0.5773,-18.948698444724428
0.5774,-23.029589064701842
0.5775,-27.027640671681578
0.5776,-30.498727906821813
0.5777,-33.376239074357173
0.5778,-35.936504945944897
0.5779,-38.561217711624629
0.5780,-41.463458149606353
0.5781,-44.556854280070752
0.5782,-47.543725229203922
0.5783,-50.149563354874459
0.5784,-52.336497480653826
0.5785,-54.347896627563152
0.5786,-56.553755030193479
0.5787,-59.201606143540303
0.5788,-62.240415244072224
0.5789,-65.335058281320713
0.5790,-68.061836165496459
0.5791,-70.156793889880419
0.5792,-71.656960224893467
0.5793,-72.849263974877701
0.5794,-74.070973407071961
0.5795,-75.501769299031380
0.5796,-77.087139167477503
0.5797,-78.637746526524509
0.5798,-80.025713128117516
0.5799,-81.331167001351190
0.5800,-82.827189017952563
0.5801,-84.804788708169340
0.5802,-87.354136312111848
0.5803,-90.254860870617904
0.5804,-93.060000430961580
0.5805,-95.329529231965338
0.5806,-96.866686828247865
0.5807,-97.804073938990669
0.5808,-98.483182579126833
0.5809,-99.207653136237951
0.5810,-100.035727785962024
0.5811,-100.752488119445871
0.5812,-101.041894260325023
0.5813,-100.741673278729891
0.5814,-100.003079214500261
0.5815,-99.236059053815524
0.5816,-98.862690957914324
0.5817,-99.034695326909826
0.5818,-99.504455266717258
0.5819,-99.746922557460238
0.5820,-99.268607603709171
0.5821,-97.913953033357572
0.5822,-95.973177571135835
0.5823,-94.017204803544786
0.5824,-92.558846734283122
0.5825,-91.753079255404060
0.5826,-91.327424156007353
0.5827,-90.787242657050967
0.5828,-89.762697148582404
0.5829,-88.269606959678057
0.5830,-86.708801590402572
0.5831,-85.596877427848113
0.5832,-85.198362424555043
0.5833,-85.300040458746949
0.5834,-85.284041841873403
0.5835,-84.468103681880621
0.5836,-82.508319028598891
0.5837,-79.613479863924212
0.5838,-76.432933166884993
0.5839,-73.682347429367866
0.5840,-71.736170699104761
0.5841,-70.436892936962053
0.5842,-69.234803148038708
0.5843,-67.563541409010696
0.5844,-65.208597203551861
0.5845,-62.432449298041739
0.5846,-59.777426199605230
0.5847,-57.675446672786229
0.5848,-56.119728591685814
0.5849,-54.616498152438737
0.5850,-52.457612840079406
0.5851,-49.150124443932228
0.5852,-44.736396972350470
0.5853,-39.803754201217032
0.5854,-35.174623429478679
0.5855,-31.465510788228652
0.5856,-28.781709774419433
0.5857,-26.726029858330236
0.5858,-24.701596233873218
0.5859,-22.307070308599112
0.5860,-19.571629129367135
0.5861,-16.886658465216378
0.5862,-14.689114468961497
0.5863,-13.110647167506283
0.5864,-11.826190824109476
0.5865,-10.205357102882415
0.5866,-7.674737873973827
