时间/s,基波幅值(有效值)/V,基波相角/rad, ,谐波频率/Hz,谐波幅值(有效值)/V
0.5763,70.8564,1.0964,,,
0.5764,70.8583,1.0958,,,
0.5765,70.8602,1.0951,,,
0.5766,70.8622,1.0945,,,
0.5767,70.8642,1.0938,,,
0.5768,70.8661,1.0932,,,
0.5769,70.8681,1.0925,,,
0.577,70.8702,1.0919,,,
0.5771,70.8722,1.0913,,,
0.5772,70.8742,1.0906,,,
0.5773,70.8763,1.09,,,
0.5774,70.8783,1.0893,,,
0.5775,70.8804,1.0887,,,
0.5776,70.8825,1.0881,,,
0.5777,70.8846,1.0874,,,
0.5778,70.8867,1.0868,,,
0.5779,70.8888,1.0862,,,
0.578,70.891,1.0856,,,
0.5781,70.8931,1.0849,,,
0.5782,70.8953,1.0843,,,
0.5783,70.8974,1.0837,,,
0.5784,70.8996,1.0831,,,
0.5785,70.9018,1.0824,,,
0.5786,70.904,1.0818,,,
0.5787,70.9061,1.0812,,,
0.5788,70.9083,1.0806,,,
0.5789,70.9105,1.08,,,
0.579,70.9127,1.0794,,,
0.5791,70.9149,1.0788,,,
0.5792,70.9171,1.0782,,,
0.5793,70.9193,1.0775,,,
0.5794,70.9215,1.0769,,,
0.5795,70.9237,1.0763,,,
0.5796,70.9259,1.0757,,,
0.5797,70.9281,1.0751,,,
0.5798,70.9303,1.0745,,,
0.5799,70.9324,1.0739,,,
0.58,70.9346,1.0733,,,
0.5801,70.9367,1.0727,,,
0.5802,70.9389,1.0721,,,
0.5803,70.941,1.0714,,,
0.5804,70.9431,1.0708,,,
0.5805,70.9452,1.0702,,,
0.5806,70.9473,1.0696,,,
0.5807,70.9494,1.069,,,
0.5808,70.9514,1.0684,,,
0.5809,70.9535,1.0677,,,
0.581,70.9555,1.0671,,,
0.5811,70.9575,1.0665,,,
0.5812,70.9594,1.0659,,,
0.5813,70.9614,1.0652,,,
0.5814,70.9633,1.0646,,,
0.5815,70.9652,1.064,,,
0.5816,70.9671,1.0633,,,
0.5817,70.969,1.0627,,,
0.5818,70.9708,1.0621,,,
0.5819,70.9726,1.0614,,,
0.582,70.9744,1.0608,,,
0.5821,70.9761,1.0601,,,
0.5822,70.9778,1.0595,,,
0.5823,70.9795,1.0588,,,
0.5824,70.9812,1.0582,,,
0.5825,70.9828,1.0575,,,
0.5826,70.9844,1.0568,,,
0.5827,70.986,1.0562,,,
0.5828,70.9875,1.0555,,,
0.5829,70.9891,1.0548,,,
0.583,70.9905,1.0541,,,
0.5831,70.992,1.0535,,,
0.5832,70.9934,1.0528,,,
0.5833,70.9948,1.0521,,,
0.5834,70.9962,1.0514,,,
0.5835,70.9975,1.0507,,,
0.5836,70.9988,1.05,,,
0.5837,71.0001,1.0493,,,
0.5838,71.0013,1.0486,,,
0.5839,71.0025,1.0479,,,
0.584,71.0037,1.0472,,,
0.5841,71.0048,1.0465,,,
0.5842,71.006,1.0458,,,
0.5843,71.0071,1.0451,,,
0.5844,71.0081,1.0443,,,
0.5845,71.0092,1.0436,,,
0.5846,71.0102,1.0429,,,
0.5847,71.0111,1.0422,,,
0.5848,71.0121,1.0415,,,
0.5849,71.013,1.0407,,,
0.585,71.0139,1.04,,,
0.5851,71.0148,1.0393,,,
0.5852,71.0156,1.0386,,,
0.5853,71.0164,1.0378,,,
0.5854,71.0172,1.0371,,,
0.5855,71.018,1.0364,,,
0.5856,71.0188,1.0356,,,
0.5857,71.0195,1.0349,,,
0.5858,71.0202,1.0342,,,
0.5859,71.0209,1.0334,,,
0.586,71.0215,1.0327,,,
0.5861,71.0222,1.032,,,
0.5862,71.0228,1.0312,,,
0.5863,71.0234,1.0305,,,
0.5864,71.0239,1.0298,,,
0.5865,71.0245,1.0291,,,
0.5866,71.025,1.0283,,,
0.5867,71.0255,1.0276,,,
0.5868,71.026,1.0269,,,
0.5869,71.0265,1.0261,,,
0.587,71.0269,1.0254,,,
0.5871,71.0273,1.0247,,,
0.5872,71.0277,1.024,,,
0.5873,71.0281,1.0232,,,
0.5874,71.0285,1.0225,,,
0.5875,71.0288,1.0218,,,
0.5876,71.0292,1.0211,,,
0.5877,71.0295,1.0204,,,
0.5878,71.0297,1.0197,,,
0.5879,71.03,1.0189,,,
0.588,71.0302,1.0182,,,
0.5881,71.0305,1.0175,,,
0.5882,71.0307,1.0168,,,
0.5883,71.0308,1.0161,,,
0.5884,71.031,1.0154,,,
0.5885,71.0311,1.0147,,,
0.5886,71.0312,1.014,,,
0.5887,71.0312,1.0133,,,
0.5888,71.0313,1.0126,,,
0.5889,71.0313,1.0119,,,
0.589,71.0313,1.0112,,,
0.5891,71.0313,1.0105,,,
0.5892,71.0312,1.0098,,,
0.5893,71.0311,1.0091,,,
0.5894,71.031,1.0084,,,
0.5895,71.0308,1.0078,,,
0.5896,71.0306,1.0071,,,
0.5897,71.0304,1.0064,,,
0.5898,71.0302,1.0057,,,
0.5899,71.0299,1.005,,,
0.59,71.0296,1.0043,,,
0.5901,71.0292,1.0036,,,
0.5902,71.0288,1.0029,,,
0.5903,71.0284,1.0022,,,
0.5904,71.0279,1.0016,,,
0.5905,71.0274,1.0009,,,
0.5906,71.0269,1.0002,,,
0.5907,71.0263,0.99949,,,
0.5908,71.0257,0.9988,,,
0.5909,71.0251,0.99811,,,
0.591,71.0244,0.99741,,,
0.5911,71.0236,0.99672,,,
0.5912,71.0229,0.99602,,,
0.5913,71.022,0.99532,,,
0.5914,71.0212,0.99462,,,
0.5915,71.0203,0.99391,,,
0.5916,71.0194,0.99321,,,
0.5917,71.0184,0.9925,,,
0.5918,71.0173,0.99179,,,
0.5919,71.0163,0.99107,,,
0.592,71.0152,0.99036,,,
0.5921,71.014,0.98964,,,
0.5922,71.0128,0.98891,,,
0.5923,71.0116,0.98819,,,
0.5924,71.0103,0.98746,,,
0.5925,71.009,0.98673,,,
0.5926,71.0076,0.986,,,
0.5927,71.0062,0.98526,,,
0.5928,71.0048,0.98452,,,
0.5929,71.0033,0.98378,,,
0.593,71.0018,0.98304,,,
0.5931,71.0002,0.98229,,,
0.5932,70.9986,0.98154,,,
0.5933,70.9969,0.98079,,,
0.5934,70.9952,0.98003,,,
0.5935,70.9935,0.97927,,,
0.5936,70.9918,0.97851,,,
0.5937,70.99,0.97774,,,
0.5938,70.9881,0.97698,,,
0.5939,70.9863,0.97621,,,
0.594,70.9844,0.97544,,,
0.5941,70.9824,0.97466,,,
0.5942,70.9805,0.97389,,,
0.5943,70.9785,0.97311,,,
0.5944,70.9764,0.97233,,,
0.5945,70.9744,0.97155,,,
0.5946,70.9723,0.97076,,,
0.5947,70.9702,0.96998,,,
0.5948,70.9681,0.96919,,,
0.5949,70.9659,0.9684,,,
0.595,70.9637,0.96761,,,
0.5951,70.9615,0.96682,,,
0.5952,70.9593,0.96603,,,
0.5953,70.9571,0.96524,,,
0.5954,70.9548,0.96445,,,
0.5955,70.9525,0.96365,,,
0.5956,70.9502,0.96286,,,
0.5957,70.9479,0.96207,,,
0.5958,70.9456,0.96128,,,
0.5959,70.9433,0.96049,,,
0.596,70.9409,0.9597,,,
0.5961,70.9386,0.95891,,,
0.5962,70.9362,0.95812,,,
0.5963,70.9338,0.95733,,,
0.5964,70.9314,0.95655,,,
0.5965,70.929,0.95576,,,
0.5966,70.9266,0.95498,,,
0.5967,70.9242,0.9542,,,
0.5968,70.9218,0.95342,,,
0.5969,70.9194,0.95265,,,
0.597,70.917,0.95187,,,
0.5971,70.9146,0.9511,,,
0.5972,70.9122,0.95034,,,
0.5973,70.9098,0.94957,,,
0.5974,70.9074,0.94881,,,
0.5975,70.905,0.94805,,,
0.5976,70.9026,0.94729,,,
0.5977,70.9002,0.94654,,,
0.5978,70.8978,0.94579,,,
0.5979,70.8954,0.94504,,,
0.598,70.893,0.9443,,,
0.5981,70.8906,0.94356,,,
0.5982,70.8883,0.94283,,,
0.5983,70.8859,0.94209,,,
0.5984,70.8836,0.94136,,,
0.5985,70.8812,0.94064,,,
0.5986,70.8789,0.93992,,,
0.5987,70.8765,0.9392,,,
0.5988,70.8742,0.93848,,,
0.5989,70.8719,0.93777,,,
0.599,70.8696,0.93706,,,
0.5991,70.8673,0.93635,,,
0.5992,70.865,0.93565,,,
0.5993,70.8627,0.93495,,,
0.5994,70.8604,0.93426,,,
0.5995,70.8581,0.93356,,,
0.5996,70.8559,0.93287,,,
0.5997,70.8536,0.93218,,,
0.5998,70.8514,0.9315,,,
0.5999,70.8491,0.93082,,,
0.6,70.8469,0.93014,,,
0.6001,70.8447,0.92946,,,
0.6002,70.8425,0.92878,,,
0.6003,70.8403,0.92811,,,
0.6004,70.8381,0.92744,,,
0.6005,70.8359,0.92677,,,
0.6006,70.8337,0.9261,,,
0.6007,70.8315,0.92543,,,
0.6008,70.8294,0.92477,,,
0.6009,70.8272,0.9241,,,
0.601,70.8251,0.92344,,,
0.6011,70.8229,0.92277,,,
0.6012,70.8208,0.92211,,,
0.6013,70.8187,0.92145,,,
0.6014,70.8165,0.92079,,,
0.6015,70.8144,0.92012,,,
0.6016,70.8123,0.91946,,,
0.6017,70.8102,0.9188,,,
0.6018,70.8081,0.91813,,,
0.6019,70.806,0.91747,,,
0.602,70.804,0.91681,,,
0.6021,70.8019,0.91614,,,
0.6022,70.7998,0.91548,,,
0.6023,70.7978,0.91481,,,
0.6024,70.7957,0.91414,,,
0.6025,70.7937,0.91348,,,
0.6026,70.7917,0.91281,,,
0.6027,70.7896,0.91214,,,
0.6028,70.7876,0.91147,,,
0.6029,70.7856,0.9108,,,
0.603,70.7836,0.91012,,,
0.6031,70.7816,0.90945,,,
0.6032,70.7797,0.90877,,,
0.6033,70.7777,0.9081,,,
0.6034,70.7757,0.90742,,,
0.6035,70.7738,0.90674,,,
0.6036,70.7718,0.90605,,,
0.6037,70.7699,0.90537,,,
0.6038,70.768,0.90468,,,
0.6039,70.7661,0.90399,,,
0.604,70.7642,0.9033,,,
0.6041,70.7623,0.9026,,,
0.6042,70.7605,0.90191,,,
0.6043,70.7586,0.90121,,,
0.6044,70.7568,0.9005,,,
0.6045,70.755,0.8998,,,
0.6046,70.7532,0.89909,,,
0.6047,70.7514,0.89838,,,
0.6048,70.7496,0.89767,,,
0.6049,70.7479,0.89695,,,
0.605,70.7462,0.89623,,,
0.6051,70.7444,0.89551,,,
0.6052,70.7427,0.89479,,,
0.6053,70.7411,0.89406,,,
0.6054,70.7394,0.89333,,,
0.6055,70.7378,0.89259,,,
0.6056,70.7362,0.89185,,,
0.6057,70.7346,0.89111,,,
0.6058,70.733,0.89037,,,
0.6059,70.7315,0.88962,,,
0.606,70.7299,0.88887,,,
0.6061,70.7284,0.88812,,,
0.6062,70.7269,0.88736,,,
0.6063,70.7255,0.8866,,,
0.6064,70.7241,0.88583,,,
0.6065,70.7227,0.88507,,,
0.6066,70.7213,0.8843,,,
0.6067,70.7199,0.88352,,,
0.6068,70.7186,0.88274,,,
0.6069,70.7173,0.88196,,,
0.607,70.716,0.88117,,,
0.6071,70.7148,0.88038,,,
0.6072,70.7135,0.87959,,,
0.6073,70.7123,0.87879,,,
0.6074,70.7112,0.87799,,,
0.6075,70.71,0.87718,,,
0.6076,70.7089,0.87637,,,
0.6077,70.7078,0.87556,,,
0.6078,70.7068,0.87474,,,
0.6079,70.7057,0.87392,,,
0.608,70.7047,0.87309,,,
0.6081,70.7038,0.87226,,,
0.6082,70.7028,0.87142,,,
0.6083,70.7019,0.87058,,,
0.6084,70.701,0.86973,,,
0.6085,70.7001,0.86888,,,
0.6086,70.6993,0.86802,,,
0.6087,70.6984,0.86716,,,
0.6088,70.6977,0.86629,,,
0.6089,70.6969,0.86542,,,
0.609,70.6961,0.86454,,,
0.6091,70.6954,0.86366,,,
0.6092,70.6947,0.86277,,,
0.6093,70.6941,0.86187,,,
0.6094,70.6934,0.86097,,,
0.6095,70.6928,0.86006,,,
0.6096,70.6922,0.85915,,,
0.6097,70.6916,0.85823,,,
0.6098,70.6911,0.8573,,,
0.6099,70.6906,0.85637,,,
0.61,70.69,0.85543,,,
0.6101,70.6896,0.85448,,,
0.6102,70.6891,0.85352,,,
0.6103,70.6886,0.85256,,,
0.6104,70.6882,0.85159,,,
0.6105,70.6878,0.85061,,,
0.6106,70.6874,0.84963,,,
0.6107,70.687,0.84864,,,
0.6108,70.6867,0.84764,,,
0.6109,70.6863,0.84663,,,
0.611,70.686,0.84561,,,
0.6111,70.6857,0.84459,,,
0.6112,70.6854,0.84355,,,
0.6113,70.6851,0.84251,,,
0.6114,70.6849,0.84146,,,
0.6115,70.6846,0.8404,,,
0.6116,70.6844,0.83934,,,
0.6117,70.6842,0.83826,,,
0.6118,70.684,0.83717,,,
0.6119,70.6838,0.83608,,,
0.612,70.6836,0.83497,,,
0.6121,70.6834,0.83386,,,
0.6122,70.6832,0.83274,,,
0.6123,70.6831,0.83161,,,
0.6124,70.6829,0.83046,,,
0.6125,70.6828,0.82931,,,
0.6126,70.6827,0.82815,,,
0.6127,70.6826,0.82698,,,
0.6128,70.6824,0.8258,,,
0.6129,70.6823,0.82461,,,
0.613,70.6822,0.82342,,,
0.6131,70.6821,0.82221,,,
0.6132,70.6821,0.82099,,,
0.6133,70.682,0.81976,,,
0.6134,70.6819,0.81852,,,
0.6135,70.6818,0.81727,,,
0.6136,70.6818,0.81601,,,
0.6137,70.6817,0.81474,,,
0.6138,70.6817,0.81346,,,
0.6139,70.6816,0.81217,,,
0.614,70.6816,0.81087,,,
0.6141,70.6815,0.80957,,,
0.6142,70.6815,0.80825,,,
0.6143,70.6814,0.80692,,,
0.6144,70.6814,0.80558,,,
0.6145,70.6814,0.80423,,,
0.6146,70.6813,0.80287,,,
0.6147,70.6813,0.80151,,,
0.6148,70.6813,0.80013,,,
0.6149,70.6812,0.79875,,,
0.615,70.6812,0.79735,,,
0.6151,70.6812,0.79594,,,
0.6152,70.6811,0.79453,,,
0.6153,70.6811,0.79311,,,
0.6154,70.6811,0.79168,,,
0.6155,70.6811,0.79024,,,
0.6156,70.681,0.78879,,,
0.6157,70.681,0.78733,,,
0.6158,70.681,0.78586,,,
0.6159,70.681,0.78438,,,
0.616,70.6809,0.7829,,,
0.6161,70.6809,0.78141,,,
0.6162,70.6809,0.77991,,,
0.6163,70.6808,0.7784,,,
0.6164,70.6808,0.77688,,,
0.6165,70.6808,0.77536,,,
0.6166,70.6807,0.77383,,,
0.6167,70.6807,0.77229,,,
0.6168,70.6807,0.77074,,,
0.6169,70.6806,0.76918,,,
0.617,70.6806,0.76762,,,
0.6171,70.6805,0.76605,,,
0.6172,70.6805,0.76448,,,
0.6173,70.6804,0.76289,,,
0.6174,70.6804,0.7613,,,
0.6175,70.6803,0.75971,,,
0.6176,70.6803,0.7581,,,
0.6177,70.6802,0.7565,,,
0.6178,70.6801,0.75488,,,
0.6179,70.6801,0.75326,,,
0.618,70.68,0.75163,,,
0.6181,70.6799,0.75,,,
0.6182,70.6798,0.74836,,,
0.6183,70.6797,0.74672,,,
0.6184,70.6796,0.74507,,,
0.6185,70.6796,0.74342,,,
0.6186,70.6795,0.74176,,,
0.6187,70.6794,0.7401,,,
0.6188,70.6793,0.73843,,,
0.6189,70.6791,0.73676,,,
0.619,70.679,0.73508,,,
0.6191,70.6789,0.7334,,,
0.6192,70.6788,0.73172,,,
0.6193,70.6787,0.73003,,,
0.6194,70.6785,0.72834,,,
0.6195,70.6784,0.72665,,,
0.6196,70.6782,0.72495,,,
0.6197,70.6781,0.72325,,,
0.6198,70.6779,0.72155,,,
0.6199,70.6778,0.71985,,,
0.62,70.6776,0.71814,,,
0.6201,70.6774,0.71643,,,
0.6202,70.6773,0.71472,,,
0.6203,70.6771,0.71301,,,
0.6204,70.6769,0.7113,,,
0.6205,70.6767,0.70958,,,
0.6206,70.6765,0.70787,,,
0.6207,70.6763,0.70615,,,
0.6208,70.6761,0.70443,,,
0.6209,70.6759,0.70271,,,
0.621,70.6757,0.701,,,
0.6211,70.6754,0.69928,,,
0.6212,70.6752,0.69756,,,
0.6213,70.6749,0.69584,,,
0.6214,70.6747,0.69412,,,
0.6215,70.6744,0.69241,,,
0.6216,70.6742,0.69069,,,
0.6217,70.6739,0.68897,,,
0.6218,70.6736,0.68726,,,
0.6219,70.6734,0.68555,,,
0.622,70.6731,0.68384,,,
0.6221,70.6728,0.68213,,,
0.6222,70.6725,0.68042,,,
0.6223,70.6722,0.67871,,,
0.6224,70.6718,0.67701,,,
0.6225,70.6715,0.67531,,,
0.6226,70.6712,0.67361,,,
0.6227,70.6708,0.67192,,,
0.6228,70.6705,0.67023,,,
0.6229,70.6701,0.66854,,,
0.623,70.6698,0.66686,,,
0.6231,70.6694,0.66518,,,
0.6232,70.669,0.6635,,,
0.6233,70.6686,0.66183,,,
0.6234,70.6682,0.66017,,,
0.6235,70.6678,0.6585,,,
0.6236,70.6674,0.65685,,,
0.6237,70.667,0.6552,,,
0.6238,70.6665,0.65355,,,
0.6239,70.6661,0.65191,,,
0.624,70.6656,0.65028,,,
0.6241,70.6652,0.64865,,,
0.6242,70.6647,0.64703,,,
0.6243,70.6642,0.64542,,,
0.6244,70.6638,0.64381,,,
0.6245,70.6633,0.64221,,,
0.6246,70.6628,0.64062,,,
0.6247,70.6623,0.63903,,,
0.6248,70.6617,0.63746,,,
0.6249,70.6612,0.63589,,,
0.625,70.6607,0.63432,,,
0.6251,70.6601,0.63277,,,
0.6252,70.6596,0.63122,,,
0.6253,70.659,0.62969,,,
0.6254,70.6585,0.62816,,,
0.6255,70.6579,0.62664,,,
0.6256,70.6573,0.62512,,,
0.6257,70.6567,0.62362,,,
0.6258,70.6561,0.62212,,,
0.6259,70.6555,0.62064,,,
0.626,70.6549,0.61916,,,
0.6261,70.6543,0.6177,,,
0.6262,70.6536,0.61624,,,
0.6263,70.653,0.61479,,,
0.6264,70.6523,0.61335,,,
0.6265,70.6517,0.61192,,,
0.6266,70.651,0.6105,,,
0.6267,70.6504,0.60909,,,
0.6268,70.6497,0.60769,,,
0.6269,70.649,0.6063,,,
0.627,70.6483,0.60493,,,
0.6271,70.6476,0.60356,,,
0.6272,70.6469,0.6022,,,
0.6273,70.6462,0.60085,,,
0.6274,70.6455,0.59952,,,
0.6275,70.6448,0.59819,,,
0.6276,70.6441,0.59688,,,
0.6277,70.6433,0.59557,,,
0.6278,70.6426,0.59428,,,
0.6279,70.6419,0.593,,,
0.628,70.6411,0.59173,,,
0.6281,70.6404,0.59047,,,
0.6282,70.6397,0.58923,,,
0.6283,70.6389,0.588,,,
0.6284,70.6382,0.58677,,,
0.6285,70.6374,0.58556,,,
0.6286,70.6366,0.58437,,,
0.6287,70.6359,0.58318,,,
0.6288,70.6351,0.58201,,,
0.6289,70.6344,0.58085,,,
0.629,70.6336,0.5797,,,
0.6291,70.6328,0.57857,,,
0.6292,70.6321,0.57745,,,
0.6293,70.6313,0.57634,,,
0.6294,70.6306,0.57524,,,
0.6295,70.6298,0.57416,,,
0.6296,70.629,0.5731,,,
0.6297,70.6283,0.57204,,,
0.6298,70.6275,0.571,,,
0.6299,70.6268,0.56998,,,
0.63,70.626,0.56896,,,
0.6301,70.6253,0.56797,,,
0.6302,70.6246,0.56698,,,
0.6303,70.6238,0.56601,,,
0.6304,70.6231,0.56506,,,
0.6305,70.6224,0.56412,,,
0.6306,70.6216,0.5632,,,
0.6307,70.6209,0.56229,,,
0.6308,70.6202,0.56139,,,
0.6309,70.6195,0.56051,,,
0.631,70.6188,0.55965,,,
0.6311,70.6181,0.5588,,,
0.6312,70.6174,0.55796,,,
0.6313,70.6168,0.55715,,,
0.6314,70.6161,0.55634,,,
0.6315,70.6154,0.55556,,,
0.6316,70.6148,0.55478,,,
0.6317,70.6141,0.55403,,,
0.6318,70.6135,0.55329,,,
0.6319,70.6129,0.55257,,,
0.632,70.6122,0.55186,,,
0.6321,70.6116,0.55117,,,
0.6322,70.611,0.55049,,,
0.6323,70.6104,0.54983,,,
0.6324,70.6098,0.54919,,,
0.6325,70.6093,0.54856,,,
0.6326,70.6087,0.54795,,,
0.6327,70.6081,0.54736,,,
0.6328,70.6076,0.54678,,,
0.6329,70.607,0.54622,,,
0.633,70.6065,0.54568,,,
0.6331,70.606,0.54515,,,
0.6332,70.6055,0.54464,,,
0.6333,70.6049,0.54415,,,
0.6334,70.6044,0.54367,,,
0.6335,70.604,0.54321,,,
0.6336,70.6035,0.54276,,,
0.6337,70.603,0.54234,,,
0.6338,70.6025,0.54193,,,
0.6339,70.6021,0.54153,,,
0.634,70.6016,0.54115,,,
0.6341,70.6012,0.54079,,,
0.6342,70.6007,0.54044,,,
0.6343,70.6003,0.54011,,,
0.6344,70.5999,0.5398,,,
0.6345,70.5995,0.5395,,,
0.6346,70.5991,0.53922,,,
0.6347,70.5987,0.53895,,,
0.6348,70.5983,0.5387,,,
0.6349,70.5979,0.53846,,,
0.635,70.5975,0.53824,,,
0.6351,70.5971,0.53803,,,
0.6352,70.5967,0.53784,,,
0.6353,70.5964,0.53766,,,
0.6354,70.596,0.53749,,,
0.6355,70.5956,0.53735,,,
0.6356,70.5953,0.53721,,,
0.6357,70.5949,0.53709,,,
0.6358,70.5946,0.53698,,,
0.6359,70.5942,0.53689,,,
0.636,70.5939,0.53681,,,
0.6361,70.5935,0.53674,,,
0.6362,70.5932,0.53668,,,
0.6363,70.5928,0.53664,,,
0.6364,70.5925,0.53661,,,
0.6365,70.5922,0.53659,,,
0.6366,70.5918,0.53659,,,
0.6367,70.5915,0.53659,,,
0.6368,70.5912,0.53661,,,
0.6369,70.5908,0.53664,,,
0.637,70.5905,0.53668,,,
0.6371,70.5901,0.53673,,,
0.6372,70.5898,0.53679,,,
0.6373,70.5895,0.53686,,,
0.6374,70.5891,0.53695,,,
0.6375,70.5888,0.53704,,,
0.6376,70.5885,0.53714,,,
0.6377,70.5881,0.53726,,,
0.6378,70.5878,0.53738,,,
0.6379,70.5875,0.53751,,,
0.638,70.5872,0.53765,,,
0.6381,70.5868,0.5378,,,
0.6382,70.5865,0.53796,,,
0.6383,70.5862,0.53813,,,
0.6384,70.5858,0.53831,,,
0.6385,70.5855,0.53849,,,
0.6386,70.5852,0.53869,,,
0.6387,70.5849,0.53889,,,
0.6388,70.5846,0.5391,,,
0.6389,70.5842,0.53932,,,
0.639,70.5839,0.53954,,,
0.6391,70.5836,0.53978,,,
0.6392,70.5833,0.54002,,,
0.6393,70.583,0.54027,,,
0.6394,70.5827,0.54053,,,
0.6395,70.5824,0.54079,,,
0.6396,70.5821,0.54106,,,
0.6397,70.5818,0.54134,,,
0.6398,70.5816,0.54162,,,
0.6399,70.5813,0.54192,,,
0.64,70.581,0.54222,,,
0.6401,70.5807,0.54252,,,
0.6402,70.5805,0.54284,,,
0.6403,70.5802,0.54316,,,
0.6404,70.58,0.54349,,,
0.6405,70.5798,0.54382,,,
0.6406,70.5795,0.54416,,,
0.6407,70.5793,0.54451,,,
0.6408,70.5791,0.54486,,,
0.6409,70.5789,0.54523,,,
0.641,70.5787,0.54559,,,
0.6411,70.5785,0.54597,,,
0.6412,70.5784,0.54635,,,
0.6413,70.5782,0.54674,,,
0.6414,70.5781,0.54713,,,
0.6415,70.5779,0.54753,,,
0.6416,70.5778,0.54794,,,
0.6417,70.5777,0.54835,,,
0.6418,70.5776,0.54877,,,
0.6419,70.5775,0.5492,,,
0.642,70.5774,0.54963,,,
0.6421,70.5773,0.55007,,,
0.6422,70.5772,0.55051,,,
0.6423,70.5772,0.55096,,,
0.6424,70.5771,0.55142,,,
0.6425,70.5771,0.55188,,,
0.6426,70.5771,0.55235,,,
0.6427,70.5771,0.55282,,,
0.6428,70.5771,0.55331,,,
0.6429,70.5771,0.55379,,,
0.643,70.5771,0.55429,,,
0.6431,70.5772,0.55479,,,
0.6432,70.5772,0.55529,,,
0.6433,70.5773,0.5558,,,
0.6434,70.5774,0.55632,,,
0.6435,70.5775,0.55684,,,
0.6436,70.5776,0.55737,,,
0.6437,70.5777,0.5579,,,
0.6438,70.5778,0.55844,,,
0.6439,70.5779,0.55899,,,
0.644,70.578,0.55954,,,
0.6441,70.5782,0.56009,,,
0.6442,70.5784,0.56065,,,
0.6443,70.5785,0.56121,,,
0.6444,70.5787,0.56178,,,
0.6445,70.5789,0.56235,,,
0.6446,70.5791,0.56292,,,
0.6447,70.5793,0.5635,,,
0.6448,70.5795,0.56409,,,
0.6449,70.5797,0.56467,,,
0.645,70.58,0.56526,,,
0.6451,70.5802,0.56585,,,
0.6452,70.5804,0.56645,,,
0.6453,70.5807,0.56704,,,
0.6454,70.581,0.56764,,,
0.6455,70.5812,0.56825,,,
0.6456,70.5815,0.56885,,,
0.6457,70.5818,0.56946,,,
0.6458,70.5821,0.57006,,,
0.6459,70.5824,0.57067,,,
0.646,70.5827,0.57128,,,
0.6461,70.583,0.57189,,,
0.6462,70.5833,0.57251,,,
0.6463,70.5836,0.57312,,,
0.6464,70.5839,0.57373,,,
0.6465,70.5843,0.57434,,,
0.6466,70.5846,0.57496,,,
0.6467,70.585,0.57557,,,
0.6468,70.5853,0.57618,,,
0.6469,70.5857,0.57679,,,
0.647,70.5861,0.5774,,,
0.6471,70.5864,0.57801,,,
0.6472,70.5868,0.57862,,,
0.6473,70.5872,0.57923,,,
0.6474,70.5876,0.57983,,,
0.6475,70.588,0.58044,,,
0.6476,70.5884,0.58104,,,
0.6477,70.5888,0.58164,,,
0.6478,70.5893,0.58224,,,
0.6479,70.5897,0.58284,,,
0.648,70.5902,0.58344,,,
0.6481,70.5906,0.58403,,,
0.6482,70.5911,0.58462,,,
0.6483,70.5916,0.58521,,,
0.6484,70.5921,0.5858,,,
0.6485,70.5926,0.58638,,,
0.6486,70.5931,0.58697,,,
0.6487,70.5936,0.58755,,,
0.6488,70.5942,0.58813,,,
0.6489,70.5947,0.58871,,,
0.649,70.5953,0.58928,,,
0.6491,70.5959,0.58986,,,
0.6492,70.5965,0.59043,,,
0.6493,70.5971,0.591,,,
0.6494,70.5977,0.59157,,,
0.6495,70.5984,0.59214,,,
0.6496,70.599,0.5927,,,
0.6497,70.5997,0.59327,,,
0.6498,70.6004,0.59383,,,
0.6499,70.6011,0.5944,,,
0.65,70.6019,0.59496,,,
0.6501,70.6026,0.59552,,,
0.6502,70.6034,0.59608,,,
0.6503,70.6042,0.59664,,,
0.6504,70.605,0.5972,,,
0.6505,70.6059,0.59777,,,
0.6506,70.6067,0.59833,,,
0.6507,70.6076,0.59889,,,
0.6508,70.6085,0.59945,,,
0.6509,70.6094,0.60002,,,
0.651,70.6104,0.60058,,,
0.6511,70.6114,0.60115,,,
0.6512,70.6124,0.60172,,,
0.6513,70.6134,0.60229,,,
0.6514,70.6144,0.60286,,,
0.6515,70.6155,0.60343,,,
0.6516,70.6166,0.60401,,,
0.6517,70.6178,0.60459,,,
0.6518,70.6189,0.60517,,,
0.6519,70.6201,0.60575,,,
0.652,70.6213,0.60634,,,
0.6521,70.6225,0.60693,,,
0.6522,70.6238,0.60752,,,
0.6523,70.6251,0.60812,,,
0.6524,70.6264,0.60872,,,
0.6525,70.6277,0.60932,,,
0.6526,70.6291,0.60993,,,
0.6527,70.6305,0.61054,,,
0.6528,70.6319,0.61115,,,
0.6529,70.6333,0.61177,,,
0.653,70.6348,0.61239,,,
0.6531,70.6363,0.61302,,,
0.6532,70.6378,0.61365,,,
0.6533,70.6393,0.61428,,,
0.6534,70.6409,0.61492,,,
0.6535,70.6425,0.61556,,,
0.6536,70.6441,0.61621,,,
0.6537,70.6457,0.61686,,,
0.6538,70.6473,0.61751,,,
0.6539,70.649,0.61817,,,
0.654,70.6507,0.61883,,,
0.6541,70.6524,0.61949,,,
0.6542,70.6541,0.62016,,,
0.6543,70.6559,0.62083,,,
0.6544,70.6576,0.62151,,,
0.6545,70.6594,0.62218,,,
